-0.980685	0.00097112
-0.771995	-0.00102152
-0.563305	0.00906965
-0.354615	0.01404316
-0.145925	0.09012
0.062765	0.30171582
0.271455	0.99627084
0.480145	1.3690832
0.688835	-2.99681171
0.897525	1.65463068
1.106215	-0.59399277
1.314905	0.22329813
1.523595	-0.10119309
1.732285	0.05186135
1.940975	-0.02748647
2.149665	0.01384932
2.358355	-0.00599074
2.567045	0.00190463
2.775735	-0.0003216
